"division","grupo","clase","subclase","articulo","monto","porcentaje"
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,"Coliflor, brócoli fresco",50487230.6916,0.0001594944767548
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Espinaca fresca,64057810.2548,0.0002023653662262
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Hongos,13990168.9903,0.0000441964166434
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Lechuga fresca,405298401.75982,0.0012803803186022746
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Mandioca fresca,19780876.3043,0.0000624898706601
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Otras legumbres frescas,1135191.77,0.0000035861903078
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Otras verduras y tubérculos frescos,14906962.012,0.0000470926623136
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Papa fresca,1206638441.17216,0.0038118978634939177
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Pepino fresco,20745698.5087,0.0000655378455747
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Rabanitos,3089564.0294,0.0000097602580201
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,"Radicheta, radicha, rúcula fresca",57620900.0626,0.0001820304892888
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Remolacha fresca,29628442.0223,0.0000935993674574
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Repollo fresco,37028172.4434,0.0001169758948579
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Tomate Cherry,40950760.8382,0.0001293677645442
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Tomate perita fresco,437243561.7255,0.0013812984419332773
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Tomate redondo fresco,589467389.34121,0.0018621895386047177
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,"Verdurita, jardinera, ensaladas varias frescas",92745424.5079,0.0002929925597158
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Zanahoria fresca,297202703.9338,0.0009388946294876
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Zapallitos frescos,150775549.3199,0.0004763158330687
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Zapallo fresco,289815106.31126,0.000915556430875
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres congelados y semipreparados",Legumbres congeladas,6496619.853,0.0000205235060417
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres congelados y semipreparados",Milanesa de soja,86362951.7252,0.0002728296562859
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres congelados y semipreparados",Papas y otros tubérculos congelados,72335310.0489,0.0002285148594824
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres congelados y semipreparados",Semipreparados frescos o congeladas en base a verduras para cocinar,25567314.2383,0.000080769837256
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres congelados y semipreparados","Surtidos de verduras, tubérculos y legumbres frescas o congeladas",351668070.5551,0.00111095645643926
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres congelados y semipreparados",Verduras congeladas,36653353.0513,0.0001157918009395
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Arvejas en conserva,68180606.6782,0.0002153897141516
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Arvejas secas,5243565.1799,0.0000165649744151
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Choclo en conserva,52801079.4644,0.0001668041686166
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Lentejas en conserva,13915883.250500001,0.0000439617401711
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Lentejas secas,50676785.3614,0.0001600932999119
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Otras legumbres en conserva,2810722.8111,0.0000088793692567
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Otras legumbres secas,6090903.962400001,0.0000192418068319
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Otras verduras deshidratadas,2938869.724,0.0000092841988451
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Polvo para puré de papa o batata deshidratado,66453163.7867,0.0002099325402022
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Polvo para puré zapallo deshidratado,282658.07,0.0000008929465997
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Porotos en conserva,4694930.1917,0.0000148317787303
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Porotos secos,15385618.0516,0.0000486047871328
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva","Surtidos de verduras, tubérculos y legumbres secas o en conservas y derivadas",5306016.7699,0.0000167622655625
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Tomates en conserva,517433976.5612,0.0016346284043766673
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres","Verduras, tubérculos y legumbres secos o en conserva",Verduras en conserva,48950749.3302,0.0001546405703824
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos","Agua mineral, purificada y soda",Agua mineral,732907980.3333,0.002315333466134402
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos","Agua mineral, purificada y soda",Agua potable,113581810.883,0.0003588168978075
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos","Agua mineral, purificada y soda",Hielo,11597831.39,0.0000366387703128
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos","Agua mineral, purificada y soda",Soda,187788242.4463,0.0005932428271347
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Gaseosas,Gaseosas,3245302741.56062,0.010252253007063623
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Jugos y refrescos líquidos y en polvo,Aguas saborizadas frutales,388787319.9154,0.0012282200728657177
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Jugos y refrescos líquidos y en polvo,Aperitivo sin alcohol en base a hierbas,75545528.6623,0.0002386562780352
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Jugos y refrescos líquidos y en polvo,"Bebidas isotónicas, energizantes",67869602.4797,0.0002144072191478
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Jugos y refrescos líquidos y en polvo,Jugos y refrescos en polvo para preparar bebidas,507007550.48485,0.0016016902267683845
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Jugos y refrescos líquidos y en polvo,Jugos y refrescos líquidos para preparar bebidas,37283929.8688,0.0001177838594894
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Jugos y refrescos líquidos y en polvo,Jugos y refrescos para beber sin diluir,354958107.4359,0.0011213500293015277
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos",Jugos y refrescos líquidos y en polvo,jugos en base de soja saborizados,21704017.3562,0.0000685652757001
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Aguas minerales, bebidas gaseosas y jugos","Surtidos de agua mineral, bebidas gaseosas y jugos","Surtidos de agua mineral, bebidas gaseosas y jugos",455057.02,0.0000014375730319
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Cacao y otras infusiones,Cacao con o sin azúcar,110098340.4318,0.0003478122479328
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Cacao y otras infusiones,Infusiones preparadas listas para consumir,65243226.301,0.0002061102203098
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Cacao y otras infusiones,Otras infusiones,16300092.2717,0.0000514937074646
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Café,Café en cápsulas o bolsitas para máquinas de café,47980814.002000004,0.0001515764425715
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Café,Café en saquitos,30937163.0455,0.0000977337549441
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Café,Café instantáneo,255165460.6214,0.0008060945524289
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Café,Café molido o en grano,152316382.3746,0.0004811834868984
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Café,Capuchino en saquitos,901921.68,0.0000028492655362
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Café,Capuchino instantáneo,14487623.508399999,0.0000457679278352
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Café,Malta instantánea,8041925.4946,0.0000254052892443
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Te y otras hierbas de infusión,"Té común en hebras, en hoja",1419396.2995,0.0000044840223359
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Te y otras hierbas de infusión,Té común en saquitos,146391907.31841,0.0004624674465018
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Te y otras hierbas de infusión,Té saborizado,25064555.5135,0.0000791815695168
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Yerba mate,Mate cocido en saquitos,62724729.40935,0.0001981540234964
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,"Café, té, yerba y cacao",Yerba mate,Yerba mate,989503710.72422,0.0031259463913356285
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,BEBIDAS NO ALCOHOLICAS,Otras bebidas no alcohólicas,Otras bebidas no alcohólicas,Gastos no discriminados en bebidas no alcohólicas,426505.0,0.0000013473741949
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Bebidas destiladas,"Bebidas espirituosas, destiladas y licores","Ginebra, caña, grapa",3239669.4548,0.0000102344568611
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Bebidas destiladas,"Bebidas espirituosas, destiladas y licores",Licores,5593497.8537,0.0000176704485705
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Bebidas destiladas,"Bebidas espirituosas, destiladas y licores",Otras bebidas destiladas,31970287.839,0.0001009975049281
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Bebidas destiladas,"Bebidas espirituosas, destiladas y licores",Surtidos de bebidas destiladas,1357065.3,0.0000042871121466
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Bebidas destiladas,"Bebidas espirituosas, destiladas y licores",Whisky,29841277.4567,0.0000942717370007
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Cerveza,Cerveza,Cerveza,1431701723.6855,0.004522896466298359
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Otras bebidas alcohólicas,Otras bebidas alcohólicas,Gastos en bebidas alcohólicas sin discriminar,1351219.8,0.0000042686455967
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Aperitivos,226272583.2379,0.0007148189111014
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Otros vinos espumantes,6645926.5666000005,0.0000209951816681
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Sidra,65391528.38532,0.0002065787222065
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Surtido de vinos,208226.7556,0.0000006578102418
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Vino común,356534022.4104,0.0011263285106090817
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Vino espumante,87930641.3018,0.0002777821526955
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Vino fino,968213383.4992,0.003058688006310777
BEBIDAS ALCOHÓLICAS Y TABACO,BEBIDAS ALCOHÓLICAS,Vino,Vinos,Vinos dulces o postre o espirituosos,6846874.4623,0.0000216299972253
BEBIDAS ALCOHÓLICAS Y TABACO,TABACO,Tabaco,Tabaco,Cigarrillos,2845413564.329,0.008988960998197477
BEBIDAS ALCOHÓLICAS Y TABACO,TABACO,Tabaco,Tabaco,"Cigarros, cigarritos, tabaco",14319790.63,0.0000452377261039
BEBIDAS ALCOHÓLICAS Y TABACO,TABACO,Tabaco,Tabaco,Hojas de coca,26117880.19,0.0000825091330577
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,Aparatos eléctricos para el cuidado personal,Aparatos eléctricos para el cuidado personal,"Máquinas de afeitar, cortadora de pelo, depiladoras eléctricas",170528921.82,0.0005387188163159
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,Aparatos eléctricos para el cuidado personal,Aparatos eléctricos para el cuidado personal,"Otros aparatos eléctricos para el cuidado personal: masajeador, etc.",50017956,0.0001580119886016
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,Aparatos eléctricos para el cuidado personal,Aparatos eléctricos para el cuidado personal,Reparación de aparatos eléctricos para el cuidado personal,2069634.0,0.000006538191685
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,Aparatos eléctricos para el cuidado personal,Aparatos eléctricos para el cuidado personal,"Secadores, planchita, enrulador de cabello",94212963,0.0002976286683062
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de belleza,"Alicate, tijera, pinza",12543308,0.000039625630458
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de belleza,"Otros artículos no eléctricos para el cuidado personal: masajeador, bolsa de agua caliente, etc.",9449787.4,0.0000298528732149
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de belleza,"Peine, cepillo para el pelo, brocha de afeitar",11221573.1,0.0000354501307644
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Champú, crema de enjuague, acondicionador",1149260632.1505,0.0036306353243946757
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Colonia, loción, perfume",147433535.9851,0.0004657580611165
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Cosméticos: base, rubor, etc.",17571490.73,0.0000555101890397
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Crema de afeitar, espuma",17798523.6282,0.0000562274098659
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Crema de belleza, de manos, de limpieza, nutritiva, demaquilladora, para el cuerpo, bronceadores, etc.",203010450.0217,0.0006413313833702
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Delineador, rímel, sombra",8873574.7386,0.0000280325567572
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,Dentífrico,343228303.6646,0.0010842943443429252
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,Desodorante,366408882.7164,0.0011575242338832095
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,Esmalte y quitaesmalte,26208165.4963,0.000082794353845
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Fijador para el pelo, mousse, gel",17724868.2931,0.0000559947249083
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,Jabón de tocador,421490246.8287,0.0013315320617575243
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,Lápiz labial,12945008.5721,0.000040894644854
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,Otros artículos de tocador,64529894.5668,0.000203856730266
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,Talco,40675645.3684,0.0001284986458126
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos de tocador,"Tintura, matizador, oxidante",107369742.4791,0.0003391923197494
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,"Cepillos dentales, hilo dental, palillos interdentales",75022107.9136,0.0002370027367874
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,"Hoja de afeitar, repuesto para máquina de afeitar, máquina de afeitar",88890298.8121,0.0002808138117977
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,Otros artículos descartables para el cuidado personal,24219701.1551,0.0000765125856573
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,Papel higiénico,881808800.81147,0.0027857268334316185
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,Pañales descartables para adultos,85643683.0847,0.0002705574109301
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,Pañales descartables para bebés,786059904.153,0.0024832459890042073
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,Pañuelos de papel,35399533.2239,0.0001118308521099
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,"Toallas faciales, toallas humedecidas",55608000.3623,0.0001756715272292
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, articulos y productos para la atencion personal",Artículos descartables para el cuidado personal,"Toallas higiénicas, tampones, protectores diarios",253653697.6279,0.0008013187339829
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de belleza,"Alicate, tijera, pinza",12543308,0.000039625630458
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de belleza,"Otros artículos no eléctricos para el cuidado personal: masajeador, bolsa de agua caliente, etc.",9449787.4,0.0000298528732149
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de belleza,"Peine, cepillo para el pelo, brocha de afeitar",11221573.1,0.0000354501307644
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Champú, crema de enjuague, acondicionador",1149260632.1505,0.0036306353243946757
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Colonia, loción, perfume",147433535.9851,0.0004657580611165
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Cosméticos: base, rubor, etc.",17571490.73,0.0000555101890397
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Crema de afeitar, espuma",17798523.6282,0.0000562274098659
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Crema de belleza, de manos, de limpieza, nutritiva, demaquilladora, para el cuerpo, bronceadores, etc.",203010450.0217,0.0006413313833702
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Delineador, rímel, sombra",8873574.7386,0.0000280325567572
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,Dentífrico,343228303.6646,0.0010842943443429252
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,Desodorante,366408882.7164,0.0011575242338832095
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,Esmalte y quitaesmalte,26208165.4963,0.000082794353845
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Fijador para el pelo, mousse, gel",17724868.2931,0.0000559947249083
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,Jabón de tocador,421490246.8287,0.0013315320617575243
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,Lápiz labial,12945008.5721,0.000040894644854
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,Otros artículos de tocador,64529894.5668,0.000203856730266
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,Talco,40675645.3684,0.0001284986458126
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos de tocador,"Tintura, matizador, oxidante",107369742.4791,0.0003391923197494
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos descartables para el cuidado personal,"Cepillos dentales, hilo dental, palillos interdentales",75022107.9136,0.0002370027367874
BIENES Y SERVICIOS VARIOS,CUIDADO PERSONAL,"Otros aparatos, artículos y productos para la atención personal",Artículos descartables para el cuidado personal,"Hoja de afeitar, repuesto para máquina de afeitar, máquina de afeitar",88890298.8121,0.0002808138117977
